Title,Release_Year,Genre,Synopsis,Poster_URL,Movie_ID,Movie_URL,Duration,Certification,Voters,Rating
A Midnight Clear,(1992),"Drama,War","The Ardennes Forest, December 1944. A squad of six US infantrymen is sent to occupy a house to use as an observation post as the German Army is expected to advance through that area. However, the Germans seem oddly friendly.","https://m.media-amazon.com/images/M/MV5BN2E5ZDk2OTMtMWVmMC00OThkLWJmZmYtZjE3ODcyYjgxNzQyXkEyXkFqcGdeQXVyNzMzMjU5NDY@._V1_QL75_UX280_CR0,3,280,414_.jpg",0102443,https://www.imdb.com/title/tt0102443/,108 min,R,"9,393",7.1
I'm Sorry.,(2017–2019),Comedy,"A seemingly-confident comedy writer, wife and mom comically exposes her inner immaturity and neuroses through unexpected life situations.","https://m.media-amazon.com/images/M/MV5BYWZlODBkNDktNjdhZi00MjY0LWFhODQtNTZkNDEzYTQ3M2I4XkEyXkFqcGdeQXVyNTE2Nzc5NzE@._V1_QL75_UX280_CR0,3,280,414_.jpg",5987254,https://www.imdb.com/title/tt5987254/,30 min,NA,"5,973",8.0
Playing It Cool,(2014),"Comedy,Romance",Unrequited love motivates a guy to write about his experiences.,"https://m.media-amazon.com/images/M/MV5BMjIwMjA2ODU3NF5BMl5BanBnXkFtZTgwMjk2MDA2NTE@._V1_QL75_UX280_CR0,3,280,414_.jpg",2139555,https://www.imdb.com/title/tt2139555/,94 min,R,"29,265",5.9
The Shitshow,(2020 Podcast Series),Talk-Show,Providing millennial men with tips and advice to make them better at sex and dating. Please note that content on this channel is intended for mature audiences only.,"https://m.media-amazon.com/images/M/MV5BNGFlYWNhY2YtNzU0ZC00NTk5LWI3YjEtNzg1YzlkNDdiYWMzXkEyXkFqcGdeQXVyMTM1MTE1NDM1._V1_QL75_UX280_CR0,3,280,414_.jpg",16030740,https://www.imdb.com/title/tt16030740/,-,NA,9,7.2
The Astronaut's Wife,(1999),"Drama,Sci-Fi,Thriller","After an explosion in space and subsequent two-minute radio-out period, two astronauts return home to their wives. Slightly it's revealed that they're not the same as they were.","https://m.media-amazon.com/images/M/MV5BMTUxNGI2NzUtYzgwNy00NmIyLTgwNjMtZGMzYjhlYjY1MThkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX280_CR0,3,280,414_.jpg",0138304,https://www.imdb.com/title/tt0138304/,109 min,A,"56,660",5.4
Key to Love,(2023),"Drama,Romance",A bookstore owner starts an antagonistic relationship with a book cover model until an antique key found in a false book unlocks their romance.,"https://m.media-amazon.com/images/M/MV5BZTBiZjg0Y2EtODcyOC00Njc3LWJjYjItZDczMTAzYTkwNjMzXkEyXkFqcGdeQXVyMTE0NTY5OTU2._V1_QL75_UX280_CR0,3,280,414_.jpg",14873756,https://www.imdb.com/title/tt14873756/,-,NA,98,5.9
5 to 7,(2014),"Comedy,Drama,Romance","An aspiring novelist enters into a relationship with a woman, though there's just one catch: She's married and the couple can only meet between the hours of 5 and 7 each evening.","https://m.media-amazon.com/images/M/MV5BMTQ4Mzg3ODQ4M15BMl5BanBnXkFtZTgwMjA3NjE1NDE@._V1_QL75_UX280_CR0,3,280,414_.jpg",2486678,https://www.imdb.com/title/tt2486678/,95 min,R,"20,850",7.1
The Women,(I) (2008),"Comedy,Drama","A wealthy New Yorker wrestles with the decision to leave her cheating husband, as she and her friends discover that women really can have it all.","https://m.media-amazon.com/images/M/MV5BMjIwNjg2MTk1MV5BMl5BanBnXkFtZTcwODQxMzk3MQ@@._V1_QL75_UX280_CR0,3,280,414_.jpg",0430770,https://www.imdb.com/title/tt0430770/,114 min,UA,"22,466",5.0
The Castle,(1997),"Comedy,Drama","A working-class family from Melbourne, Australia fights city hall after being told they must vacate their beloved family home to allow for infrastructural expansion.","https://m.media-amazon.com/images/M/MV5BMDM4MDFiMjEtOWFhOC00M2RjLWE2NDItZGZlZjVhOGVjZWExXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX280_CR0,3,280,414_.jpg",0118826,https://www.imdb.com/title/tt0118826/,85 min,R,"16,884",7.7
The Millers,(2013–2015),Comedy,"A divorced reporter, looking forward to the single life, finds his parents' marital problems derail his plans.","https://m.media-amazon.com/images/M/MV5BMTc4NjIxODUwNF5BMl5BanBnXkFtZTcwOTg2NzM5OQ@@._V1_QL75_UX280_CR0,3,280,414_.jpg",2737290,https://www.imdb.com/title/tt2737290/,22 min,NA,"5,694",6.0
Too Big to Fail,(2011 TV Movie),"Biography,Drama,History",Chronicles the financial meltdown of 2008 and centers on Treasury Secretary Henry Paulson.,"https://m.media-amazon.com/images/M/MV5BYzdkMDkxMDgtM2YzMi00YTM5LThkNWUtYmZkY2YwOTc4NmM3XkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_QL75_UX280_CR0,3,280,414_.jpg",1742683,https://www.imdb.com/title/tt1742683/,99 min,NA,"18,329",7.3
Miss Marple: The Mirror Crack'd from Side to Side,(1992 TV Movie),"Crime,Drama,Mystery","At a reception for a fading film star making a screen comeback, a gushing, pushy fan is poisoned by a drink apparently meant for the actress.","https://m.media-amazon.com/images/M/MV5BMTc0MDU3MjE0Nl5BMl5BanBnXkFtZTgwMTYwNTkwMzE@._V1_QL75_UX280_CR0,3,280,414_.jpg",0104882,https://www.imdb.com/title/tt0104882/,106 min,NA,"1,890",7.5
Senior Trip,(1995),"Adventure,Comedy","To embarrass his rival, a scheming senator uses nitwit Ohio teens who are invited to a Washington gathering on educational failure.","https://m.media-amazon.com/images/M/MV5BMzNjNDA3MjEtZDMzZi00YTIzLWE5MzYtYzg1NDE3MjNjMmY4XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX280_CR0,3,280,414_.jpg",0113936,https://www.imdb.com/title/tt0113936/,91 min,UA,"6,166",5.6
Despite the Falling Snow,(2016),"Drama,Mystery,Romance","In Cold War Moscow, a female spy steals secrets from an idealistic politician - and falls in love with him.","https://m.media-amazon.com/images/M/MV5BMTgxNTkyOTU4MF5BMl5BanBnXkFtZTgwNzI4MjQxODE@._V1_QL75_UX280_CR0,3,280,414_.jpg",2474932,https://www.imdb.com/title/tt2474932/,93 min,PG-13,"3,299",5.8
DMZ,(2022),"Action,Adventure,Drama","In a near-future civil-war-torn America, fearless medic Alma sets out on a harrowing quest to find her missing son - crossing into the demilitarized zone of Manhattan, where a ruthless battle for control rages between rival gang leaders.","https://m.media-amazon.com/images/M/MV5BMDgxOGYxNDQtZTE5Ny00NGY3LTg5Y2QtMWNkNjk0ZmE1NjdlXkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_QL75_UX280_CR0,3,280,414_.jpg",11057226,https://www.imdb.com/title/tt11057226/,235 min,A,"3,824",5.5
The Englishman Who Went Up a Hill But Came Down a Mountain,(1995),"Comedy,Drama,Romance","When an English cartographer must tell a Welsh village that their mountain is only a hill, the offended community sets out to change that.","https://m.media-amazon.com/images/M/MV5BODNhNTI3ZWQtYzg1My00OGJmLTk3MGYtMDM2MmJkNWExMzNiXkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_QL75_UX280_CR0,3,280,414_.jpg",0112966,https://www.imdb.com/title/tt0112966/,99 min,PG,"18,304",6.6
Che: Part One,(2008),"Biography,Drama,History","In 1956, Ernesto 'Che' Guevara and a band of Castro-led Cuban exiles mobilize an army to topple the regime of dictator Fulgencio Batista.","https://m.media-amazon.com/images/M/MV5BM2JiNjE4YjItNTFhNS00ZmYyLWEwNzctNzJmYzNiYWYzOGM3XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UX280_CR0,3,280,414_.jpg",0892255,https://www.imdb.com/title/tt0892255/,134 min,NA,"47,148",7.2
Miss Potter,(2006),"Biography,Drama,Romance","The story of Beatrix Potter, the author of the beloved and best-selling children's book, ""The Tale of Peter Rabbit"", and her struggle for love, happiness, and success.","https://m.media-amazon.com/images/M/MV5BMTA0NjgzMDIzNjVeQTJeQWpwZ15BbWU3MDE3ODk0NDE@._V1_QL75_UX280_CR0,3,280,414_.jpg",0482546,https://www.imdb.com/title/tt0482546/,88 min,PG,"30,972",7.0
Angel of Mine,(2019),"Drama,Mystery,Thriller",A woman grieving over the death of her daughter loses grip of reality when she begins to think her girl may still be alive.,"https://m.media-amazon.com/images/M/MV5BYjgyNzFhZTctNjQ3Yy00NzBkLWI0MzItMWNjNzQ4ZDgzNDRiXkEyXkFqcGdeQXVyNjA3MzE2ODE@._V1_QL75_UX280_CR0,3,280,414_.jpg",7058080,https://www.imdb.com/title/tt7058080/,98 min,R,"11,518",6.3
Duck Dynasty,(2012–2017),"Comedy,Reality-TV",Follows a wealthy Louisiana family known for their successful duck-hunting business.,"https://m.media-amazon.com/images/M/MV5BYjI3ZTg3M2MtZDc5ZC00N2JmLWFmMWUtZDc4ZGQzNTI3Y2ViXkEyXkFqcGdeQXVyNzM3MjY2MjU@._V1_QL75_UX280_CR0,3,280,414_.jpg",2229907,https://www.imdb.com/title/tt2229907/,60 min,NA,"11,000",6.1
Superintelligence,(2020),"Action,Comedy,Romance","When an all-powerful Superintelligence chooses to study average Carol Peters, the fate of the world hangs in the balance. As the A.I. decides to enslave, save or destroy humanity, it's up to Carol to prove that people are worth saving.","https://m.media-amazon.com/images/M/MV5BM2MwYjBiYzctODFjNi00ZDRiLWE2NGMtODFhMDg1NGVjZDQ3XkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_QL75_UX280_CR0,3,280,414_.jpg",7178640,https://www.imdb.com/title/tt7178640/,106 min,UA 13+,"11,854",5.4
Soapdish,(1991),"Comedy,Romance","An ambitious television soap actress connives with her producer to scuttle the career of the show's long-time star, but nothing works as they plan.","https://m.media-amazon.com/images/M/MV5BZjc1Y2ZlNDktNmQzOC00ZTA0LThlNTAtMjNlODVmMzA1MzQ4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_QL75_UX280_CR0,3,280,414_.jpg",0102951,https://www.imdb.com/title/tt0102951/,97 min,NA,"17,043",6.6
Monsoon Wedding,(2001),"Comedy,Drama,Romance","A stressed father, a bride-to-be with a secret, a smitten event planner, and relatives from around the world create much ado about the preparations for an arranged marriage in India.","https://m.media-amazon.com/images/M/MV5BZWMzMDJhMjgtZjk2NS00ZDM4LThmOGMtOTQzYWU3N2Y4Y2M2XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_QL75_UX280_CR0,3,280,414_.jpg",0265343,https://www.imdb.com/title/tt0265343/,114 min,A,"26,234",7.3
Reginald the Vampire,(2022– ),"Comedy,Horror","In a world populated by beautiful, fit and vain vampires, Reginald tumbles into it as an unlikely hero who will navigate every kind of obstacle and discovers he has a few unrecognized powers of his own.","https://m.media-amazon.com/images/M/MV5BYjdlMTEwNzctZGMzYS00NDRjLTk5ZWMtODQzYWI0YTA4MjZjXkEyXkFqcGdeQXVyNzU0NzM1Mzg@._V1_QL75_UX280_CR0,3,280,414_.jpg",15180910,https://www.imdb.com/title/tt15180910/,60 min,NA,"1,460",5.9
The Calm,(2023),"Short,Action","BMW Films presents the next chapter in its legacy of action, built for the big screen, THE CALM. THE i7 M70 stars alongside Pom Klementieff in this thrill ride that takes the Guardians of ...                See full summary »
","https://m.media-amazon.com/images/M/MV5BMjVjNTg1NGYtM2NhOC00ZmQxLWE5OGItYmFhNzM4ZTAxOGRkXkEyXkFqcGdeQXVyMTEwNjU2ODM0._V1_QL75_UX280_CR0,3,280,414_.jpg",27817437,https://www.imdb.com/title/tt27817437/,8 min,NA,44,6.5
Blue Miracle,(2021),"Adventure,Biography,Drama","To save their cash-strapped orphanage, a guardian and his kids partner with a washed-up boat captain for a chance to win a lucrative fishing competition.","https://m.media-amazon.com/images/M/MV5BMGRkNzNhZjktYzYwOS00YmEwLTg4OWMtNGI2MmFlOGMwOTIyXkEyXkFqcGdeQXVyMTEzMTI1Mjk3._V1_QL75_UX280_CR0,3,280,414_.jpg",7084386,https://www.imdb.com/title/tt7084386/,95 min,13,"7,515",6.6
Tom of Finland,(2017),"Biography,Drama","Award-winning filmmaker Dome Karukoski brings to screen the life and work of artist Touko Valio Laaksonen (aka Tom of Finland), one of the most influential and celebrated figures of 20th-century gay culture.","https://m.media-amazon.com/images/M/MV5BMTY5NjM3ODI1OV5BMl5BanBnXkFtZTgwNzcyMDM1MzI@._V1_QL75_UX280_CR0,3,280,414_.jpg",5226984,https://www.imdb.com/title/tt5226984/,117 min,NA,"6,208",6.8
Power Rangers Samurai,(2011–2012),"Action,Adventure,Comedy",Five teenagers inherit samurai powers from ancient Japan to protect the world from an army of monsters.,"https://m.media-amazon.com/images/M/MV5BMTk1MDc4MjY0MV5BMl5BanBnXkFtZTcwNjExNzMzNw@@._V1_QL75_UX280_CR0,3,280,414_.jpg",1704503,https://www.imdb.com/title/tt1704503/,22 min,7,"2,592",5.0
PopCorners: Breaking Bad Super Bowl Commercial - Extended Version,(2023 Video),"Short,Comedy,Crime","Walt and Jesse cook up a new recipe, and show it off to an old client.","https://m.media-amazon.com/images/M/MV5BYjFjZWE4NTQtY2FlZi00YmZmLTkyOTMtMjdlMDNjNWM0OWVmXkEyXkFqcGdeQXVyNTI4MzI4NTQ@._V1_QL75_UX280_CR0,3,280,414_.jpg",27426162,https://www.imdb.com/title/tt27426162/,2 min,NA,370,9.4
Mrs Wilson,(2018),"Biography,Drama,Mystery",A grieving widow discovers that her seemingly ideal husband lived many secret lives.,"https://m.media-amazon.com/images/M/MV5BODMxODgyODktMmNkMS00MzdlLWFkZTEtOWRkMjg1NmI3YTc5XkEyXkFqcGdeQXVyNjg0NTcxMTg@._V1_QL75_UX280_CR0,3,280,414_.jpg",6859806,https://www.imdb.com/title/tt6859806/,56 min,NA,"8,435",7.4
The Education of Fredrick Fitzell,(2020),"Drama,Mystery,Thriller","After a chance encounter with a man forgotten from his youth, Fred literally and metaphorically journeys into his past.","https://m.media-amazon.com/images/M/MV5BOWZjNWFjODUtMTRhZi00MDBkLWJkYjctYmNjNmI0NWQ0NjRkXkEyXkFqcGdeQXVyOTg4MDYyNw@@._V1_QL75_UX280_CR0,3,280,414_.jpg",8372094,https://www.imdb.com/title/tt8372094/,97 min,R,"6,686",5.3
Una,(2016),Drama,"When a young woman unexpectedly arrives at her much-older former lover's workplace, looking for answers, the secrets of their dark past threaten to unravel his new life. What follows is an ...                See full summary »
","https://m.media-amazon.com/images/M/MV5BODM3MTE3ZjAtZmE1Zi00ODg1LWI3YTItYmYwN2ExODE1YjBlXkEyXkFqcGdeQXVyMTg1MzYyMzQ@._V1_QL75_UX280_CR0,3,280,414_.jpg",2315582,https://www.imdb.com/title/tt2315582/,94 min,R,"11,112",6.2
Days Gone,(2019 Video Game),"Action,Adventure,Drama","Two years after a devastating global pandemic, bounty hunter Deacon St. John faces a brutal struggle for survival, and a reason to live.","https://m.media-amazon.com/images/M/MV5BMzRlYTE3MjgtMWUzYy00Mjk4LWIwYTYtZDNhNjk3MGU5NjNkXkEyXkFqcGdeQXVyMTA0MTM5NjI2._V1_QL75_UX280_CR0,3,280,414_.jpg",6795336,https://www.imdb.com/title/tt6795336/,-,NA,"7,385",8.3
Much Ado About Christmas,(2021 TV Movie),"Drama,Family,Fantasy","A modern-day re-imagining of William Shakespeare's play ""Much Ado About Nothing,"" set at Christmastime.","https://m.media-amazon.com/images/M/MV5BMjgxMGQzNDItMDU0NC00YjhkLTgzZDktOTEwMWI1M2RhZjJiXkEyXkFqcGdeQXVyMTgyNDE3NTc@._V1_QL75_UX280_CR0,3,280,414_.jpg",11585172,https://www.imdb.com/title/tt11585172/,85 min,NA,847,6.8
No Man of God,(2021),"Biography,Crime,Drama",The complicated relationship that formed between the FBI analyst Bill Hagmaier and serial killer Bundy during Bundy's final years on death row.,"https://m.media-amazon.com/images/M/MV5BZGZlZmViMzAtYjczYS00ZGQ1LTk0ZmItMWFiNzZhNWQ1NGEwXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_QL75_UX280_CR0,3,280,414_.jpg",13507778,https://www.imdb.com/title/tt13507778/,100 min,NA,"8,386",6.4
The Boss Baby: Back in Business,(2018–2021),"Animation,Adventure,Comedy","With a little help from his brother and accomplice, Tim, Boss Baby tries to balance family life with his job at Baby Corp headquarters.","https://m.media-amazon.com/images/M/MV5BMDVlOWFlYWQtZDdjYS00MWI2LTk2MzUtYjg1N2QyOGIwZDIzXkEyXkFqcGdeQXVyNzQwMTExNDA@._V1_QL75_UX280_CR0,3,280,414_.jpg",7741824,https://www.imdb.com/title/tt7741824/,25 min,7,"4,069",6.5
Wrecked,(2016–2018),"Action,Adventure,Comedy","When a plane crashes on a deserted island on the way to Thailand, the remaining survivors of the crash struggle to get along and heads clash as they have differing views on how to stay alive and how they will get off the island.","https://m.media-amazon.com/images/M/MV5BMzc2MWYyNTEtMTAzNi00OGI4LTg2YTktOGI2MWYzODNhYjAxXkEyXkFqcGdeQXVyNDU4Njg2MzM@._V1_QL75_UX280_CR0,3,280,414_.jpg",4168956,https://www.imdb.com/title/tt4168956/,30 min,NA,"7,775",7.3
Sibyl,(2019),Drama,A jaded psychotherapist returns to her first passion of becoming a writer.,"https://m.media-amazon.com/images/M/MV5BZDY3MmQ3NzMtYTUxMi00ZWQzLThjNmYtNmE5MjUyYTU1MGRmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UX280_CR0,3,280,414_.jpg",9173264,https://www.imdb.com/title/tt9173264/,100 min,NA,"3,830",5.9
Static Shock,(2000–2004),"Animation,Action,Adventure","In the city of Dakota, a teenage boy with electricity based powers, with the help of his inventive friend, fights crime as a superhero.","https://m.media-amazon.com/images/M/MV5BZGQ2ZDc1MzYtNWRlNi00YjFjLTk4YTctZTNhYWExMzhhNzk1XkEyXkFqcGdeQXVyMTg2NjYzOA@@._V1_QL75_UX280_CR0,3,280,414_.jpg",0247729,https://www.imdb.com/title/tt0247729/,30 min,NA,"6,458",7.3
The Other Lamb,(2019),"Drama,Horror,Mystery",A girl born into an all-female cult led by a man in their compound begins to question his teachings and her own reality.,"https://m.media-amazon.com/images/M/MV5BMDE3MGIwNDAtN2UxZi00ZGJiLTllZjMtM2UwN2Y0MGQ3YWJlXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX280_CR0,3,280,414_.jpg",7737734,https://www.imdb.com/title/tt7737734/,96 min,NA,"5,249",5.3
Cop Out,(2010),"Action,Comedy,Crime","Jimmy's rare baseball card is robbed. Since it's his only hope to pay for his daughter's upcoming wedding, he recruits his cop partner Paul to track down the robber, a memorabilia-obsessed gangster.","https://m.media-amazon.com/images/M/MV5BMTk0NzcxMjYwNF5BMl5BanBnXkFtZTcwMTI4MTIxMw@@._V1_QL75_UX280_CR0,3,280,414_.jpg",1385867,https://www.imdb.com/title/tt1385867/,107 min,A,"89,403",5.5
Fun Mom Dinner,(2017),Comedy,"Four moms whose only common ground is their kids' preschool class, decide to get together for a harmless ""fun mom dinner.""","https://m.media-amazon.com/images/M/MV5BZWRhOTcwMGUtYzAwYi00Y2E2LTgyZTQtZjdjM2Y4YTE4ZTZiXkEyXkFqcGdeQXVyMzQwMTY2Nzk@._V1_QL75_UX280_CR0,3,280,414_.jpg",5829040,https://www.imdb.com/title/tt5829040/,81 min,R,"6,164",5.3
Step Up 3D,(2010),"Drama,Music,Romance",A tight-knit group of New York City street dancers find themselves pitted against the world's best hip hop dancers in a high-stakes showdown.,"https://m.media-amazon.com/images/M/MV5BMTcxNDU2NTE4Nl5BMl5BanBnXkFtZTcwNzQ1MTEzMw@@._V1_QL75_UX280_CR0,3,280,414_.jpg",1193631,https://www.imdb.com/title/tt1193631/,107 min,UA,"59,297",6.2
Trigger Point,(2021),"Action,Mystery,Thriller","Follows Nicolas Shaw, a retired U.S. special operative who becomes part of an elite ""invisible"" team that quietly takes out the worst villains around the world.","https://m.media-amazon.com/images/M/MV5BY2NhMjMxNzMtMDIwMC00NzQwLWI4N2ItMTVkNzNhOGIxMDJmXkEyXkFqcGdeQXVyMTMwMjY1MTY2._V1_QL75_UX280_CR0,3,280,414_.jpg",13382698,https://www.imdb.com/title/tt13382698/,85 min,NA,"2,747",5.0
The Jane Mysteries: Inheritance Lost,(2023 TV Movie),Mystery,"Jane DaSilva inherits a foundation that runs a detective agency. While investigating her first case, she discovers a company that exploited her client's mother, and she realizes that delving into the past can be dangerous.","https://m.media-amazon.com/images/M/MV5BZTEwMmFjOWItMTg2MS00YTExLTkwMzktM2JkOTcyODUwMTRjXkEyXkFqcGdeQXVyMTU4MzQzNDkx._V1_QL75_UX280_CR0,3,280,414_.jpg",27199947,https://www.imdb.com/title/tt27199947/,120 min,NA,357,6.0
Maria Full of Grace,(2004),"Crime,Drama",A pregnant Colombian teenager becomes a drug mule to make some desperately-needed money for her family.,"https://m.media-amazon.com/images/M/MV5BMjAyMTM0MDA4NV5BMl5BanBnXkFtZTcwNTY0OTUyMQ@@._V1_QL75_UX280_CR0,3,280,414_.jpg",0390221,https://www.imdb.com/title/tt0390221/,101 min,R,"35,689",7.4
Unbroken: Path to Redemption,(2018),"Biography,Drama,History","The next amazing chapter of Olympian and World War II hero Louis Zamperini's powerful true story of forgiveness, redemption, and amazing grace.","https://m.media-amazon.com/images/M/MV5BYjlmYWVmMWItMzlkYS00YzI5LWI3ZmEtNjNkZWQxZTk3MTJhXkEyXkFqcGdeQXVyNTQ3MjE4NTU@._V1_QL75_UX280_CR0,3,280,414_.jpg",7339792,https://www.imdb.com/title/tt7339792/,98 min,PG-13,"3,352",5.8
Our Son,(2023),Drama,A divorcing couple fight over the custody of their 8-year-old son.,"https://m.media-amazon.com/images/M/MV5BOTYzMTI2ODMtMTMxOC00MjIwLTgwZTAtNTc3ZTY3ZTc5ZGFiXkEyXkFqcGdeQXVyMTU0ODMwNjg2._V1_QL75_UX280_CR0,3,280,414_.jpg",20833316,https://www.imdb.com/title/tt20833316/,104 min,NA,32,8.3
Angela's Ashes,(1999),"Biography,Drama","Based on the best-selling autobiography by Irish expatriate Frank McCourt, Angela's Ashes follows the experiences of young Frankie and his family as they try against all odds to escape the ...                See full summary »
","https://m.media-amazon.com/images/M/MV5BZjQ5MTY1NTgtZGNiNy00MTk4LWI3MGItYjZiN2Y5NmI2MzY0XkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_QL75_UX280_CR0,3,280,414_.jpg",0145653,https://www.imdb.com/title/tt0145653/,145 min,U,"22,595",7.3
